steps	reward	average action Q
136474	0.000000	-0.301241
136548	1.000000	0.406382
136569	0.000000	0.201086
136595	0.000000	0.364785
136618	0.000000	0.000000
136640	0.000000	0.212325
136662	0.000000	0.714496
136734	1.000000	0.367681
136755	0.000000	0.818157
136777	0.000000	0.538469
136801	0.000000	0.286534
136824	0.000000	0.728939
136846	0.000000	-0.318771
136867	0.000000	0.264547
136888	0.000000	0.685656
136909	0.000000	-0.268229
136933	0.000000	0.962044
136954	0.000000	0.518160
136975	0.000000	0.111015
136998	0.000000	0.747636
137021	0.000000	0.060016
137093	1.000000	0.966018
137143	1.000000	0.931582
137164	0.000000	0.674819
137185	0.000000	0.116544
137208	0.000000	-0.181742
137229	0.000000	-0.020487
137250	0.000000	-0.351107
137274	0.000000	-0.047550
137323	1.000000	1.418084
137344	0.000000	0.322232
137365	0.000000	0.336379
137388	0.000000	0.629135
137411	0.000000	0.152312
137433	0.000000	0.000000
137460	0.000000	-0.151464
137481	0.000000	0.468570
137503	0.000000	0.000000
137525	0.000000	0.240168
137546	0.000000	0.803353
137573	0.000000	0.330107
137595	0.000000	0.000000
137644	1.000000	0.663018
137667	0.000000	0.396061
137692	0.000000	-0.561266
137715	0.000000	-0.188064
137736	0.000000	0.103452
137762	0.000000	1.027940
137789	0.000000	0.000000
137810	0.000000	0.865575
137832	0.000000	-0.236346
137855	0.000000	0.306318
137876	0.000000	0.000000
137897	0.000000	0.359398
137918	0.000000	0.309914
137939	0.000000	0.000000
137962	0.000000	0.571856
137983	0.000000	0.270615
138005	0.000000	0.467698
138027	0.000000	0.592751
138049	0.000000	0.753862
138070	0.000000	0.258994
138095	0.000000	1.216248
138118	0.000000	0.316083
138139	0.000000	0.000000
138161	0.000000	0.166534
138182	0.000000	0.895764
138231	1.000000	1.183897
138255	0.000000	0.587350
138276	0.000000	0.000000
138299	0.000000	0.000000
138321	0.000000	0.671065
138342	0.000000	0.120378
138364	0.000000	0.830401
138413	1.000000	0.870607
138434	0.000000	0.203870
138455	0.000000	0.129159
138512	1.000000	1.121246
138561	1.000000	0.727101
138583	0.000000	0.459583
138652	1.000000	0.026754
138674	0.000000	0.480216
138695	0.000000	0.664936
138717	0.000000	0.119072
138740	0.000000	0.922636
138761	0.000000	0.336003
138810	1.000000	1.041764
138840	0.000000	0.005016
138862	0.000000	0.464269
138883	0.000000	0.503967
138904	0.000000	0.000000
138925	0.000000	0.459418
138946	0.000000	0.267182
138967	0.000000	0.424109
138988	0.000000	0.778070
139009	0.000000	0.179790
139033	0.000000	0.681511
139055	0.000000	0.489257
139076	0.000000	0.684069
139097	0.000000	0.331525
139118	0.000000	0.771078
139167	1.000000	1.142564
139189	0.000000	1.025507
139210	0.000000	0.641778
139234	0.000000	-0.153890
139257	0.000000	0.000000
139278	0.000000	0.452652
139300	0.000000	0.528760
139323	0.000000	0.534357
139344	0.000000	0.470567
139365	0.000000	1.930718
139414	1.000000	1.063598
139435	0.000000	0.621818
139456	0.000000	0.000000
139478	0.000000	0.143351
139499	0.000000	0.208880
139522	0.000000	0.179227
139543	0.000000	-0.063858
139564	0.000000	0.192207
139585	0.000000	0.209130
139606	0.000000	0.098100
139675	1.000000	0.290964
139696	0.000000	0.610967
139719	0.000000	0.194266
139823	2.000000	0.959658
139844	0.000000	0.282134
139866	0.000000	0.128618
139887	0.000000	0.218807
139908	0.000000	0.815829
139929	0.000000	0.000000
140029	2.000000	1.237132
140050	0.000000	0.228490
140071	0.000000	0.587721
140092	0.000000	0.000000
140114	0.000000	0.603246
140242	3.000000	1.251523
140265	0.000000	0.000000
140287	0.000000	0.605608
140308	0.000000	0.235954
140329	0.000000	0.428650
140350	0.000000	0.000000
140371	0.000000	0.140797
140393	0.000000	0.000000
140415	0.000000	0.298682
140437	0.000000	0.423218
140458	0.000000	0.820187
140479	0.000000	0.144825
140500	0.000000	0.147113
140522	0.000000	0.606831
140543	0.000000	-0.054857
140564	0.000000	0.000000
140585	0.000000	0.556120
140606	0.000000	0.491803
140627	0.000000	0.474833
140648	0.000000	0.250835
140699	1.000000	1.243392
140720	0.000000	0.423339
140742	0.000000	0.216300
140763	0.000000	0.000000
140785	0.000000	1.242186
140808	0.000000	0.000000
140831	0.000000	0.450821
140853	0.000000	0.601507
140875	0.000000	0.000000
140896	0.000000	0.000000
140917	0.000000	0.311006
140939	0.000000	0.895640
140960	0.000000	0.508042
140981	0.000000	0.566353
141003	0.000000	0.414440
141024	0.000000	-0.217682
141045	0.000000	0.118225
141066	0.000000	0.267274
141090	0.000000	0.000000
141111	0.000000	0.100251
141132	0.000000	0.000000
141153	0.000000	-0.020338
141176	0.000000	0.069200
141197	0.000000	0.741162
141218	0.000000	-0.165030
141240	0.000000	0.304930
141261	0.000000	0.579272
141284	0.000000	0.594368
141388	2.000000	1.071584
141410	0.000000	0.385598
141431	0.000000	0.030688
141532	2.000000	1.076617
141599	1.000000	0.300935
141621	0.000000	0.256795
141644	0.000000	0.000000
141665	0.000000	0.000000
141686	0.000000	-0.048254
141707	0.000000	-0.370199
141778	1.000000	0.223965
141800	0.000000	0.402197
141822	0.000000	0.400799
141851	0.000000	0.824611
141873	0.000000	0.692357
141894	0.000000	0.165391
141920	0.000000	0.703499
141948	0.000000	0.382514
141972	0.000000	0.587932
141994	0.000000	0.000000
142015	0.000000	0.233966
142036	0.000000	0.000000
142057	0.000000	0.189300
142078	0.000000	0.609078
142100	0.000000	0.227686
142122	0.000000	0.387129
142143	0.000000	0.052218
142192	1.000000	0.600027
142213	0.000000	0.211290
142234	0.000000	0.318855
142257	0.000000	0.603014
142278	0.000000	0.004922
142300	0.000000	0.652721
142323	0.000000	0.000000
142373	1.000000	1.297332
142394	0.000000	-0.137248
142418	0.000000	0.660309
142486	1.000000	-0.147311
142507	0.000000	0.330639
142556	1.000000	1.123146
142579	0.000000	1.206907
142600	0.000000	-0.042288
142622	0.000000	0.422215
142643	0.000000	0.330211
142664	0.000000	0.000000
142687	0.000000	0.555460
142709	0.000000	0.216974
142730	0.000000	0.000000
142752	0.000000	0.198295
142774	0.000000	0.399428
142795	0.000000	0.245980
142816	0.000000	0.266929
142837	0.000000	0.000000
142860	0.000000	0.860988
142883	0.000000	0.172621
142906	0.000000	0.483311
142930	0.000000	0.174782
142951	0.000000	0.585225
142972	0.000000	0.000000
142995	0.000000	0.017440
143016	0.000000	0.435013
143065	1.000000	1.174418
143088	0.000000	0.324539
143109	0.000000	0.000000
143131	0.000000	0.231576
143152	0.000000	0.258174
143175	0.000000	0.527879
143196	0.000000	0.467399
143268	1.000000	0.540683
143348	2.000000	0.944359
143397	1.000000	1.162146
143466	1.000000	0.405457
143487	0.000000	0.103908
143510	0.000000	0.244852
143532	0.000000	0.556669
143553	0.000000	0.438394
143574	0.000000	0.683799
143597	0.000000	0.079988
143620	0.000000	0.315134
143642	0.000000	0.270494
143663	0.000000	0.444287
143685	0.000000	-0.936705
143706	0.000000	0.581602
143727	0.000000	0.399745
143749	0.000000	-0.246051
143770	0.000000	0.318377
143792	0.000000	0.000000
143813	0.000000	0.000000
143834	0.000000	0.141716
143856	0.000000	0.190424
143882	0.000000	0.179010
143903	0.000000	0.154141
143926	0.000000	0.346696
143947	0.000000	0.610667
143969	0.000000	0.016136
143990	0.000000	1.929407
144062	1.000000	0.398072
144083	0.000000	0.000000
144107	0.000000	0.665513
144128	0.000000	0.772599
144150	0.000000	0.514178
144171	0.000000	0.606815
144192	0.000000	0.135692
144290	2.000000	0.774030
144359	1.000000	0.380439
144381	0.000000	0.214654
144402	0.000000	0.260778
144424	0.000000	0.055671
144445	0.000000	0.215663
144466	0.000000	0.383270
144538	1.000000	0.506067
144559	0.000000	0.000000
144585	0.000000	1.167269
144634	1.000000	1.260148
144655	0.000000	0.278265
144676	0.000000	0.000000
144698	0.000000	-0.155897
144747	1.000000	1.498563
144768	0.000000	0.056877
144789	0.000000	0.254367
144840	1.000000	0.919135
144861	0.000000	0.400026
144885	0.000000	0.000000
144908	0.000000	0.214655
144929	0.000000	0.507431
144950	0.000000	0.000000
144975	0.000000	0.680410
144996	0.000000	0.186343
145017	0.000000	-1.238741
145038	0.000000	0.042722
145059	0.000000	0.000000
145081	0.000000	0.450655
145102	0.000000	0.605820
145124	0.000000	0.453318
145150	0.000000	0.638461
145171	0.000000	0.803578
145222	1.000000	1.237434
145245	0.000000	0.492735
145269	0.000000	0.000000
145338	1.000000	0.612681
145359	0.000000	0.335885
145380	0.000000	0.131162
145401	0.000000	0.295063
145425	0.000000	0.135670
145448	0.000000	0.396068
145469	0.000000	0.511136
145490	0.000000	0.229099
145511	0.000000	0.000000
145560	1.000000	1.561022
145582	0.000000	0.000000
145605	0.000000	0.668453
145627	0.000000	0.315733
145649	0.000000	0.244992
145670	0.000000	0.186118
145691	0.000000	0.245205
145712	0.000000	0.748455
145733	0.000000	0.930018
145782	1.000000	1.417402
145804	0.000000	0.198016
145825	0.000000	0.362159
145847	0.000000	0.000000
145869	0.000000	0.581785
145892	0.000000	0.109881
145915	0.000000	-0.024005
145937	0.000000	0.859478
146008	1.000000	0.412729
146029	0.000000	0.000000
146050	0.000000	0.270100
146072	0.000000	0.230947
146094	0.000000	0.110045
146116	0.000000	-0.084331
146137	0.000000	0.424405
146158	0.000000	0.000000
146179	0.000000	-0.089596
146200	0.000000	0.686688
146223	0.000000	0.345023
146245	0.000000	0.044196
146266	0.000000	-0.607263
146287	0.000000	-0.107681
146338	1.000000	0.895229
146360	0.000000	0.000000
146381	0.000000	0.239022
146403	0.000000	0.660960
146452	1.000000	1.101695
146474	0.000000	0.000000
146576	2.000000	0.971022
146597	0.000000	0.000000
146618	0.000000	0.590316
146639	0.000000	0.073485
146662	0.000000	-0.019810
146683	0.000000	0.922668
146704	0.000000	0.000000
146725	0.000000	0.061101
146748	0.000000	0.157248
146769	0.000000	0.067907
146823	1.000000	1.408553
146844	0.000000	0.000000
146866	0.000000	0.390227
146888	0.000000	0.000000
146909	0.000000	0.044778
146930	0.000000	-0.142193
146952	0.000000	0.413268
146973	0.000000	1.444063
146994	0.000000	0.137901
147015	0.000000	0.000000
147041	0.000000	-0.021423
147065	0.000000	0.094694
147086	0.000000	0.103112
147188	2.000000	0.936222
147212	0.000000	0.288779
147233	0.000000	0.539446
147254	0.000000	0.000000
147276	0.000000	0.740664
147303	0.000000	0.376629
147325	0.000000	0.000000
147423	2.000000	1.518165
147445	0.000000	0.386944
147469	0.000000	0.323662
147490	0.000000	0.000000
147511	0.000000	0.062461
147580	1.000000	0.549442
147601	0.000000	0.344210
147655	1.000000	0.562155
147677	0.000000	0.532925
147698	0.000000	-0.406531
147720	0.000000	-0.008776
147817	2.000000	0.421904
147839	0.000000	0.064996
147862	0.000000	1.129075
147884	0.000000	0.668652
147906	0.000000	0.299327
147927	0.000000	0.000000
147949	0.000000	0.462952
147970	0.000000	0.142635
147991	0.000000	0.462258
148059	1.000000	0.338690
148083	0.000000	0.000000
148104	0.000000	0.000000
148125	0.000000	0.395328
148147	0.000000	0.326646
148267	2.000000	0.333870
148288	0.000000	0.336511
148309	0.000000	0.052104
148330	0.000000	0.179857
148400	1.000000	0.693964
148450	1.000000	0.753923
148499	1.000000	1.199018
148520	0.000000	0.476631
148544	0.000000	0.000000
148624	2.000000	1.691275
148646	0.000000	0.580032
148668	0.000000	0.000000
148690	0.000000	-0.064679
148852	3.000000	0.548059
148873	0.000000	0.371093
148896	0.000000	0.512277
148917	0.000000	0.710755
148942	0.000000	0.257944
148964	0.000000	0.481408
148985	0.000000	0.207495
149006	0.000000	0.131131
149027	0.000000	0.464446
149050	0.000000	0.772170
149077	0.000000	0.176446
149101	0.000000	-0.149468
149122	0.000000	0.179160
149145	0.000000	0.106385
149169	0.000000	0.441216
149191	0.000000	0.438247
149213	0.000000	0.000000
149234	0.000000	0.835719
149255	0.000000	0.158470
149276	0.000000	0.000000
149298	0.000000	-0.399806
149319	0.000000	0.180126
149342	0.000000	0.426684
149364	0.000000	-1.124799
149385	0.000000	0.598840
149410	0.000000	-0.002922
149481	1.000000	0.324503
149503	0.000000	0.564262
149526	0.000000	0.246288
149577	1.000000	1.151934
149626	1.000000	1.156764
149648	0.000000	0.122245
149671	0.000000	0.764673
149692	0.000000	-1.373965
149713	0.000000	0.000000
149734	0.000000	0.141119
149804	1.000000	0.003334
149874	1.000000	0.149075
149896	0.000000	0.000000
149946	1.000000	0.940614
150013	1.000000	0.591821
150083	1.000000	0.296548
150104	0.000000	0.211555
150129	0.000000	1.096326
150150	0.000000	0.000000
150172	0.000000	-0.024361
150193	0.000000	0.409453
150214	0.000000	0.656669
150236	0.000000	0.297728
150259	0.000000	0.093135
150281	0.000000	0.162535
150304	0.000000	0.172942
150326	0.000000	0.848063
150351	0.000000	0.681270
150374	0.000000	0.285689
150397	0.000000	0.000000
150418	0.000000	0.457261
150441	0.000000	0.391295
150462	0.000000	0.509152
150487	0.000000	0.317955
150539	1.000000	0.744001
150560	0.000000	0.000000
150582	0.000000	0.000000
150604	0.000000	0.255082
150625	0.000000	0.424361
150646	0.000000	0.111872
150668	0.000000	-0.335254
150689	0.000000	0.056434
150757	1.000000	0.419584
150778	0.000000	0.437987
150799	0.000000	0.000000
150820	0.000000	0.685846
150843	0.000000	0.442164
150864	0.000000	0.695028
150885	0.000000	0.347424
150907	0.000000	0.549553
150957	1.000000	0.664593
150979	0.000000	0.166626
151001	0.000000	0.059009
151052	1.000000	1.002181
151073	0.000000	0.446321
151095	0.000000	0.197721
151116	0.000000	0.576499
151138	0.000000	0.785460
151187	1.000000	0.925979
151208	0.000000	0.450205
151229	0.000000	0.330639
151251	0.000000	0.225111
151272	0.000000	0.492622
151295	0.000000	0.677232
151317	0.000000	0.319673
151387	1.000000	0.814178
151412	0.000000	0.335928
151434	0.000000	0.002960
151456	0.000000	0.491665
151477	0.000000	-1.082592
151499	0.000000	0.492859
151520	0.000000	0.064461
151570	1.000000	1.308378
151591	0.000000	0.349181
151613	0.000000	0.000000
151752	3.000000	1.330495
151773	0.000000	0.517806
151795	0.000000	0.162537
151816	0.000000	-0.767793
151841	0.000000	0.000000
151863	0.000000	-0.153420
151884	0.000000	0.140131
151905	0.000000	0.461076
151926	0.000000	0.190925
151947	0.000000	0.485351
151969	0.000000	0.164557
151990	0.000000	0.673766
152011	0.000000	0.724151
152033	0.000000	-0.255177
152055	0.000000	-0.210086
152076	0.000000	0.171918
152097	0.000000	0.726773
152120	0.000000	0.358293
152187	1.000000	0.401008
152256	1.000000	0.564450
152277	0.000000	0.441026
152350	1.000000	0.776636
152371	0.000000	0.348388
152392	0.000000	0.308139
152413	0.000000	0.168407
152435	0.000000	0.223718
152457	0.000000	0.159441
152526	1.000000	0.165326
152575	1.000000	1.318006
152625	1.000000	0.890654
152646	0.000000	0.183401
152670	0.000000	0.359963
152691	0.000000	0.438943
152743	1.000000	0.946726
152764	0.000000	0.000000
152813	1.000000	0.737134
152834	0.000000	0.000000
152858	0.000000	0.588201
152880	0.000000	-0.197175
152902	0.000000	-0.063314
152924	0.000000	0.522367
152993	1.000000	0.646744
153097	2.000000	1.893220
153124	0.000000	0.691270
153149	0.000000	0.691237
153217	1.000000	0.440777
153238	0.000000	0.000000
153259	0.000000	0.000000
153280	0.000000	0.476084
153303	0.000000	0.523429
153324	0.000000	0.141600
153346	0.000000	0.304509
153368	0.000000	0.724648
153417	1.000000	0.483109
153439	0.000000	0.000000
153460	0.000000	0.000000
153481	0.000000	0.000000
153580	2.000000	0.540428
153602	0.000000	0.196149
153623	0.000000	0.454961
153644	0.000000	0.589747
153665	0.000000	0.236560
153686	0.000000	0.677912
153710	0.000000	0.114227
153731	0.000000	0.073887
153753	0.000000	0.458452
153802	1.000000	1.153897
153825	0.000000	0.356300
153846	0.000000	0.000000
153867	0.000000	0.086710
153934	1.000000	0.539570
153956	0.000000	0.311432
153979	0.000000	0.600028
154000	0.000000	0.282038
154022	0.000000	-0.378306
154043	0.000000	0.783215
154064	0.000000	0.000000
154085	0.000000	0.538096
154108	0.000000	-0.463009
154131	0.000000	-0.000983
154183	1.000000	1.404058
154204	0.000000	0.251930
154271	1.000000	0.624371
154292	0.000000	0.541310
154313	0.000000	0.257070
154334	0.000000	0.484847
154356	0.000000	0.417671
154379	0.000000	0.263915
154400	0.000000	0.116134
154421	0.000000	0.192795
154442	0.000000	0.832322
154514	1.000000	0.774847
154536	0.000000	0.387479
154585	1.000000	2.102086
154687	2.000000	1.156533
154709	0.000000	0.807629
154730	0.000000	0.198238
154754	0.000000	0.273018
154782	0.000000	0.361956
154852	1.000000	0.501228
154873	0.000000	0.652749
154894	0.000000	0.694874
154916	0.000000	0.173080
154938	0.000000	0.692452
154963	0.000000	-1.467346
154987	0.000000	0.350738
155009	0.000000	0.183188
155059	1.000000	0.795258
155080	0.000000	0.239201
155101	0.000000	0.090747
155122	0.000000	0.327996
155144	0.000000	0.570290
155194	1.000000	0.893831
155215	0.000000	0.597149
155238	0.000000	0.678817
155259	0.000000	0.203442
155309	1.000000	0.965838
155330	0.000000	0.793571
155352	0.000000	-1.477414
155373	0.000000	-0.031409
155394	0.000000	0.000000
155418	0.000000	0.614330
155439	0.000000	-0.156732
155461	0.000000	0.853285
155484	0.000000	0.316059
155508	0.000000	0.372484
155529	0.000000	0.624209
155553	0.000000	0.000000
155575	0.000000	0.472200
155596	0.000000	0.400229
155617	0.000000	0.000000
155668	1.000000	0.795045
155691	0.000000	0.675324
155712	0.000000	0.000000
155733	0.000000	0.251450
155754	0.000000	0.160440
155782	0.000000	0.237364
155804	0.000000	0.192654
155825	0.000000	0.659544
155846	0.000000	-1.176977
155868	0.000000	-0.411742
155889	0.000000	0.177430
155910	0.000000	0.438847
155931	0.000000	1.526413
155952	0.000000	0.079927
155974	0.000000	0.050962
155996	0.000000	-0.469457
156017	0.000000	0.329999
156040	0.000000	0.880287
156090	1.000000	0.881524
156112	0.000000	0.441827
156137	0.000000	0.083941
156158	0.000000	0.037944
156225	1.000000	0.351086
156249	0.000000	0.446485
156298	1.000000	1.399185
156319	0.000000	0.552469
156341	0.000000	0.275807
156368	0.000000	0.369918
156389	0.000000	0.761078
156410	0.000000	0.723391
156431	0.000000	0.176323
156454	0.000000	0.349132
156475	0.000000	0.624954
156498	0.000000	0.596624
156522	0.000000	0.299813
156543	0.000000	0.312510
156564	0.000000	0.132505
156586	0.000000	0.212339
156609	0.000000	0.105115
156658	1.000000	0.399322
156679	0.000000	0.387688
156731	1.000000	1.262102
156756	0.000000	0.269148
156778	0.000000	0.745968
156827	1.000000	0.994833
156852	0.000000	0.326081
156875	0.000000	-0.509964
156896	0.000000	0.068141
156918	0.000000	0.113431
156940	0.000000	-1.229777
156961	0.000000	0.000000
156983	0.000000	1.193823
157005	0.000000	-0.946793
157026	0.000000	0.000000
157048	0.000000	0.173365
157070	0.000000	-0.189461
157091	0.000000	0.000000
